GEOID,NEGATIVE,POSITIVE,DEATHS,DATE
55025001000,420,9,0,2020/07/19 14:00:00+00
55025001101,656,62,0,2020/07/19 14:00:00+00
55025001102,39,0,0,2020/07/19 14:00:00+00
55025001200,1262,41,0,2020/07/19 14:00:00+00
55025001300,551,5,0,2020/07/19 14:00:00+00
55025001401,923,76,0,2020/07/19 14:00:00+00
55025001402,848,54,0,2020/07/19 14:00:00+00
55025001403,1340,74,0,2020/07/19 14:00:00+00
55025001501,345,15,0,2020/07/19 14:00:00+00
55025001502,897,74,0,2020/07/19 14:00:00+00
55025001603,816,204,0,2020/07/19 14:00:00+00
55025001604,1096,272,0,2020/07/19 14:00:00+00
55025001605,648,21,0,2020/07/19 14:00:00+00
55025001606,677,66,0,2020/07/19 14:00:00+00
55025001704,1296,36,0,2020/07/19 14:00:00+00
55025001705,931,38,0,2020/07/19 14:00:00+00
55025001802,773,25,0,2020/07/19 14:00:00+00
55025001804,909,18,0,2020/07/19 14:00:00+00
55025001900,1578,20,0,2020/07/19 14:00:00+00
55025002000,1326,22,0,2020/07/19 14:00:00+00
55025002100,1122,31,0,2020/07/19 14:00:00+00
55025002200,733,26,0,2020/07/19 14:00:00+00
55025002301,445,13,0,2020/07/19 14:00:00+00
55025002302,615,12,0,2020/07/19 14:00:00+00
55025002401,536,22,0,2020/07/19 14:00:00+00
55025002402,586,39,0,2020/07/19 14:00:00+00
55025002500,501,21,0,2020/07/19 14:00:00+00
55025002601,269,13,0,2020/07/19 14:00:00+00
55025002602,824,44,0,2020/07/19 14:00:00+00
55025002603,830,56,0,2020/07/19 14:00:00+00
55025002700,642,14,0,2020/07/19 14:00:00+00
55025002800,382,0,0,2020/07/19 14:00:00+00
55025002900,482,8,0,2020/07/19 14:00:00+00
55025003001,764,50,0,2020/07/19 14:00:00+00
55025003002,509,41,0,2020/07/19 14:00:00+00
55025003100,985,37,0,2020/07/19 14:00:00+00
55025003200,192,0,0,2020/07/19 14:00:00+00
55025010100,379,7,0,2020/07/19 14:00:00+00
55025010200,259,8,0,2020/07/19 14:00:00+00
55025010300,641,15,0,2020/07/19 14:00:00+00
55025010400,552,7,0,2020/07/19 14:00:00+00
55025010501,544,19,0,2020/07/19 14:00:00+00
55025010502,1196,30,0,2020/07/19 14:00:00+00
55025010600,724,21,0,2020/07/19 14:00:00+00
55025010701,946,17,0,2020/07/19 14:00:00+00
55025010702,1085,27,0,2020/07/19 14:00:00+00
55025010800,1816,48,0,2020/07/19 14:00:00+00
55025010901,1294,27,0,2020/07/19 14:00:00+00
55025010903,607,13,0,2020/07/19 14:00:00+00
55025010904,1337,42,0,2020/07/19 14:00:00+00
55025011000,636,17,0,2020/07/19 14:00:00+00
55025011101,829,27,0,2020/07/19 14:00:00+00
55025011102,1344,42,0,2020/07/19 14:00:00+00
55025011200,1402,41,0,2020/07/19 14:00:00+00
55025011301,884,25,0,2020/07/19 14:00:00+00
55025011302,473,17,0,2020/07/19 14:00:00+00
55025011401,1365,49,0,2020/07/19 14:00:00+00
55025011402,1357,78,0,2020/07/19 14:00:00+00
55025011503,1074,45,0,2020/07/19 14:00:00+00
55025011504,505,22,0,2020/07/19 14:00:00+00
55025011505,521,24,0,2020/07/19 14:00:00+00
55025011506,793,38,0,2020/07/19 14:00:00+00
55025011600,826,33,0,2020/07/19 14:00:00+00
55025011700,437,20,0,2020/07/19 14:00:00+00
55025011800,573,26,0,2020/07/19 14:00:00+00
55025011900,1000,25,0,2020/07/19 14:00:00+00
55025012001,1074,40,0,2020/07/19 14:00:00+00
55025012002,579,26,0,2020/07/19 14:00:00+00
55025012100,217,13,0,2020/07/19 14:00:00+00
55025012201,426,12,0,2020/07/19 14:00:00+00
55025012202,930,28,0,2020/07/19 14:00:00+00
55025012300,621,33,0,2020/07/19 14:00:00+00
55025012400,557,14,0,2020/07/19 14:00:00+00
55025012501,897,32,0,2020/07/19 14:00:00+00
55025012502,762,37,0,2020/07/19 14:00:00+00
55025012600,478,6,0,2020/07/19 14:00:00+00
55025012700,512,13,0,2020/07/19 14:00:00+00
55025012800,1033,47,0,2020/07/19 14:00:00+00
55025012900,439,7,0,2020/07/19 14:00:00+00
55025013000,512,14,0,2020/07/19 14:00:00+00
55025013100,640,6,0,2020/07/19 14:00:00+00
55025013200,1272,61,0,2020/07/19 14:00:00+00
55025013301,538,20,0,2020/07/19 14:00:00+00
55025013302,629,18,0,2020/07/19 14:00:00+00
55025013700,970,27,0,2020/07/19 14:00:00+00
55025000100,445,14,0,2020/07/20 14:00:00+00
55025000201,381,0,0,2020/07/20 14:00:00+00
55025000202,533,13,0,2020/07/20 14:00:00+00
55025000204,764,28,0,2020/07/20 14:00:00+00
55025000205,728,15,0,2020/07/20 14:00:00+00
55025000300,775,18,0,2020/07/20 14:00:00+00
55025000401,588,6,0,2020/07/20 14:00:00+00
55025000402,406,16,0,2020/07/20 14:00:00+00
55025000405,829,24,0,2020/07/20 14:00:00+00
55025000406,621,10,0,2020/07/20 14:00:00+00
55025000407,864,34,0,2020/07/20 14:00:00+00
55025000408,445,16,0,2020/07/20 14:00:00+00
55025000501,895,18,0,2020/07/20 14:00:00+00
55025000503,1040,53,0,2020/07/20 14:00:00+00
55025000504,980,30,0,2020/07/20 14:00:00+00
55025000600,808,84,0,2020/07/20 14:00:00+00
55025000700,592,10,0,2020/07/20 14:00:00+00
55025000800,631,19,0,2020/07/20 14:00:00+00
55025000901,431,11,0,2020/07/20 14:00:00+00
55025000902,876,30,0,2020/07/20 14:00:00+00
55025001000,421,9,0,2020/07/20 14:00:00+00
55025001101,660,62,0,2020/07/20 14:00:00+00
55025001102,40,0,0,2020/07/20 14:00:00+00
55025001200,1266,42,0,2020/07/20 14:00:00+00
55025001300,556,5,0,2020/07/20 14:00:00+00
55025001401,927,76,0,2020/07/20 14:00:00+00
55025001402,849,56,0,2020/07/20 14:00:00+00
55025001403,1348,75,0,2020/07/20 14:00:00+00
55025001501,346,15,0,2020/07/20 14:00:00+00
55025001502,900,77,0,2020/07/20 14:00:00+00
55025001603,820,204,0,2020/07/20 14:00:00+00
55025001604,1097,273,0,2020/07/20 14:00:00+00
55025001605,649,22,0,2020/07/20 14:00:00+00
55025001606,682,68,0,2020/07/20 14:00:00+00
55025001704,1302,36,0,2020/07/20 14:00:00+00
55025001705,937,38,0,2020/07/20 14:00:00+00
55025001802,776,25,0,2020/07/20 14:00:00+00
55025001804,911,18,0,2020/07/20 14:00:00+00
55025001900,1588,20,0,2020/07/20 14:00:00+00
55025002000,1336,22,0,2020/07/20 14:00:00+00
55025002100,1127,31,0,2020/07/20 14:00:00+00
55025002200,741,26,0,2020/07/20 14:00:00+00
55025002301,448,13,0,2020/07/20 14:00:00+00
55025002302,616,12,0,2020/07/20 14:00:00+00
55025002401,538,22,0,2020/07/20 14:00:00+00
55025002402,594,39,0,2020/07/20 14:00:00+00
55025002500,506,21,0,2020/07/20 14:00:00+00
55025002601,272,13,0,2020/07/20 14:00:00+00
55025002602,825,44,0,2020/07/20 14:00:00+00
55025002603,832,56,0,2020/07/20 14:00:00+00
55025002700,646,14,0,2020/07/20 14:00:00+00
55025002800,384,0,0,2020/07/20 14:00:00+00
55025002900,484,9,0,2020/07/20 14:00:00+00
55025003001,765,50,0,2020/07/20 14:00:00+00
55025003002,510,43,0,2020/07/20 14:00:00+00
55025003100,987,37,0,2020/07/20 14:00:00+00
55025003200,192,0,0,2020/07/20 14:00:00+00
55025010100,383,7,0,2020/07/20 14:00:00+00
55025010200,262,8,0,2020/07/20 14:00:00+00
55025010300,647,16,0,2020/07/20 14:00:00+00
55025010400,552,7,0,2020/07/20 14:00:00+00
55025010501,550,21,0,2020/07/20 14:00:00+00
55025010502,1204,30,0,2020/07/20 14:00:00+00
55025010600,726,21,0,2020/07/20 14:00:00+00
55025010701,954,18,0,2020/07/20 14:00:00+00
55025010702,1090,27,0,2020/07/20 14:00:00+00
55025010800,1825,51,0,2020/07/20 14:00:00+00
55025010901,1298,27,0,2020/07/20 14:00:00+00
55025010903,611,14,0,2020/07/20 14:00:00+00
55025010904,1343,43,0,2020/07/20 14:00:00+00
55025011000,638,17,0,2020/07/20 14:00:00+00
55025011101,833,28,0,2020/07/20 14:00:00+00
55025011102,1351,42,0,2020/07/20 14:00:00+00
55025011200,1409,41,0,2020/07/20 14:00:00+00
55025011301,887,27,0,2020/07/20 14:00:00+00
55025011302,480,17,0,2020/07/20 14:00:00+00
55025011401,1371,51,0,2020/07/20 14:00:00+00
55025011402,1364,78,0,2020/07/20 14:00:00+00
55025011503,1079,45,0,2020/07/20 14:00:00+00
55025011504,508,22,0,2020/07/20 14:00:00+00
55025011505,521,24,0,2020/07/20 14:00:00+00
55025011506,796,39,0,2020/07/20 14:00:00+00
55025011600,832,36,0,2020/07/20 14:00:00+00
55025011700,440,22,0,2020/07/20 14:00:00+00
55025011800,575,26,0,2020/07/20 14:00:00+00
55025011900,1001,25,0,2020/07/20 14:00:00+00
55025012001,1076,40,0,2020/07/20 14:00:00+00
55025012002,579,28,0,2020/07/20 14:00:00+00
55025012100,218,13,0,2020/07/20 14:00:00+00
55025012201,427,12,0,2020/07/20 14:00:00+00
55025012202,932,28,0,2020/07/20 14:00:00+00
55025012300,626,34,0,2020/07/20 14:00:00+00
55025012400,557,14,0,2020/07/20 14:00:00+00
55025012501,900,32,0,2020/07/20 14:00:00+00
55025012502,771,37,0,2020/07/20 14:00:00+00
55025012600,480,6,0,2020/07/20 14:00:00+00
55025012700,514,14,0,2020/07/20 14:00:00+00
55025012800,1050,47,0,2020/07/20 14:00:00+00
55025012900,441,7,0,2020/07/20 14:00:00+00
55025013000,523,14,0,2020/07/20 14:00:00+00
55025013100,644,6,0,2020/07/20 14:00:00+00
55025013200,1281,61,0,2020/07/20 14:00:00+00
55025013301,540,21,0,2020/07/20 14:00:00+00
55025013302,631,19,0,2020/07/20 14:00:00+00
55025013700,971,27,0,2020/07/20 14:00:00+00
55025000100,453,14,0,2020/07/21 14:00:00+00
55025000201,383,0,0,2020/07/21 14:00:00+00
55025000202,542,13,0,2020/07/21 14:00:00+00
55025000204,780,29,0,2020/07/21 14:00:00+00
55025000205,740,15,0,2020/07/21 14:00:00+00
55025000300,787,18,0,2020/07/21 14:00:00+00
55025000401,595,6,0,2020/07/21 14:00:00+00
55025000402,412,16,0,2020/07/21 14:00:00+00
55025000405,849,24,0,2020/07/21 14:00:00+00
55025000406,625,10,0,2020/07/21 14:00:00+00
55025000407,895,34,0,2020/07/21 14:00:00+00
55025000408,451,17,0,2020/07/21 14:00:00+00
55025000501,905,19,0,2020/07/21 14:00:00+00
55025000503,1068,54,0,2020/07/21 14:00:00+00
55025000504,998,30,0,2020/07/21 14:00:00+00
55025000600,831,88,0,2020/07/21 14:00:00+00
55025000700,596,11,0,2020/07/21 14:00:00+00
55025000800,645,19,0,2020/07/21 14:00:00+00
55025000901,435,11,0,2020/07/21 14:00:00+00
55025000902,899,30,0,2020/07/21 14:00:00+00
55025001000,427,9,0,2020/07/21 14:00:00+00
55025001101,677,62,0,2020/07/21 14:00:00+00
55025001102,42,0,0,2020/07/21 14:00:00+00
55025001200,1282,43,0,2020/07/21 14:00:00+00
55025001300,566,5,0,2020/07/21 14:00:00+00
55025001401,938,76,0,2020/07/21 14:00:00+00
55025001402,862,58,0,2020/07/21 14:00:00+00
55025001403,1374,76,0,2020/07/21 14:00:00+00
55025001501,348,15,0,2020/07/21 14:00:00+00
55025001502,920,77,0,2020/07/21 14:00:00+00
55025001603,841,204,0,2020/07/21 14:00:00+00
55025001604,1110,275,0,2020/07/21 14:00:00+00
55025001605,659,23,0,2020/07/21 14:00:00+00
55025001606,701,70,0,2020/07/21 14:00:00+00
55025001704,1315,36,0,2020/07/21 14:00:00+00
55025001705,954,38,0,2020/07/21 14:00:00+00
55025001802,794,25,0,2020/07/21 14:00:00+00
55025001804,924,18,0,2020/07/21 14:00:00+00
55025001900,1615,20,0,2020/07/21 14:00:00+00
55025002000,1366,24,0,2020/07/21 14:00:00+00
55025002100,1142,31,0,2020/07/21 14:00:00+00
55025002200,763,26,0,2020/07/21 14:00:00+00
55025002301,457,13,0,2020/07/21 14:00:00+00
55025002302,626,12,0,2020/07/21 14:00:00+00
55025002401,546,23,0,2020/07/21 14:00:00+00
55025002402,611,39,0,2020/07/21 14:00:00+00
55025002500,516,21,0,2020/07/21 14:00:00+00
55025002601,277,13,0,2020/07/21 14:00:00+00
55025002602,835,44,0,2020/07/21 14:00:00+00
55025002603,841,56,0,2020/07/21 14:00:00+00
55025002700,664,14,0,2020/07/21 14:00:00+00
55025002800,389,0,0,2020/07/21 14:00:00+00
55025002900,494,9,0,2020/07/21 14:00:00+00
55025003001,777,50,0,2020/07/21 14:00:00+00
55025003002,514,43,0,2020/07/21 14:00:00+00
55025003100,1006,37,0,2020/07/21 14:00:00+00
55025003200,194,0,0,2020/07/21 14:00:00+00
55025010100,390,7,0,2020/07/21 14:00:00+00
55025010200,267,8,0,2020/07/21 14:00:00+00
55025010300,660,16,0,2020/07/21 14:00:00+00
55025010400,560,7,0,2020/07/21 14:00:00+00
55025010501,571,22,0,2020/07/21 14:00:00+00
55025010502,1237,30,0,2020/07/21 14:00:00+00
55025010600,732,21,0,2020/07/21 14:00:00+00
55025010701,968,18,0,2020/07/21 14:00:00+00
55025010702,1106,27,0,2020/07/21 14:00:00+00
55025010800,1854,51,0,2020/07/21 14:00:00+00
55025010901,1328,27,0,2020/07/21 14:00:00+00
55025010903,619,14,0,2020/07/21 14:00:00+00
55025010904,1355,44,0,2020/07/21 14:00:00+00
55025011000,655,17,0,2020/07/21 14:00:00+00
55025011101,851,29,0,2020/07/21 14:00:00+00
55025011102,1378,43,0,2020/07/21 14:00:00+00
55025011200,1435,41,0,2020/07/21 14:00:00+00
55025011301,903,28,0,2020/07/21 14:00:00+00
55025011302,486,17,0,2020/07/21 14:00:00+00
55025011401,1391,52,0,2020/07/21 14:00:00+00
55025011402,1382,78,0,2020/07/21 14:00:00+00
55025011503,1097,45,0,2020/07/21 14:00:00+00
55025011504,516,22,0,2020/07/21 14:00:00+00
55025011505,529,25,0,2020/07/21 14:00:00+00
55025011506,805,39,0,2020/07/21 14:00:00+00
55025011600,850,37,0,2020/07/21 14:00:00+00
55025011700,455,22,0,2020/07/21 14:00:00+00
55025011800,588,26,0,2020/07/21 14:00:00+00
55025011900,1009,26,0,2020/07/21 14:00:00+00
55025012001,1095,41,0,2020/07/21 14:00:00+00
55025012002,591,30,0,2020/07/21 14:00:00+00
55025012100,224,13,0,2020/07/21 14:00:00+00
55025012201,431,12,0,2020/07/21 14:00:00+00
55025012202,942,28,0,2020/07/21 14:00:00+00
55025012300,638,35,0,2020/07/21 14:00:00+00
55025012400,565,15,0,2020/07/21 14:00:00+00
55025012501,913,33,0,2020/07/21 14:00:00+00
55025012502,788,38,0,2020/07/21 14:00:00+00
55025012600,486,6,0,2020/07/21 14:00:00+00
55025012700,518,14,0,2020/07/21 14:00:00+00
55025012800,1062,47,0,2020/07/21 14:00:00+00
55025012900,449,7,0,2020/07/21 14:00:00+00
55025013000,533,14,0,2020/07/21 14:00:00+00
55025013100,651,6,0,2020/07/21 14:00:00+00
55025013200,1299,62,0,2020/07/21 14:00:00+00
55025013301,551,21,0,2020/07/21 14:00:00+00
55025013302,641,19,0,2020/07/21 14:00:00+00
55025013700,987,27,0,2020/07/21 14:00:00+00
55025000100,460,15,0,2020/07/22 14:00:00+00
55025000201,390,0,0,2020/07/22 14:00:00+00
55025000202,547,13,0,2020/07/22 14:00:00+00
55025000204,793,32,0,2020/07/22 14:00:00+00
55025000205,760,15,0,2020/07/22 14:00:00+00
55025000300,816,18,0,2020/07/22 14:00:00+00
55025000401,609,7,0,2020/07/22 14:00:00+00
55025000402,421,16,0,2020/07/22 14:00:00+00
55025000405,861,24,0,2020/07/22 14:00:00+00
55025000406,640,11,0,2020/07/22 14:00:00+00
55025000407,915,34,0,2020/07/22 14:00:00+00
55025000408,459,16,0,2020/07/22 14:00:00+00
55025000501,924,20,0,2020/07/22 14:00:00+00
55025000503,1091,55,0,2020/07/22 14:00:00+00
55025000504,1011,31,0,2020/07/22 14:00:00+00
55025000600,850,89,0,2020/07/22 14:00:00+00
55025000700,606,12,0,2020/07/22 14:00:00+00
55025000800,660,21,0,2020/07/22 14:00:00+00
55025000901,445,11,0,2020/07/22 14:00:00+00
55025000902,914,31,0,2020/07/22 14:00:00+00
55025001000,436,9,0,2020/07/22 14:00:00+00
55025001101,688,64,0,2020/07/22 14:00:00+00
55025001102,43,0,0,2020/07/22 14:00:00+00
55025001200,1308,45,0,2020/07/22 14:00:00+00
55025001300,580,0,0,2020/07/22 14:00:00+00
55025001401,956,76,0,2020/07/22 14:00:00+00
55025001402,879,60,0,2020/07/22 14:00:00+00
55025001403,1400,78,0,2020/07/22 14:00:00+00
55025001501,353,16,0,2020/07/22 14:00:00+00
55025001502,946,80,0,2020/07/22 14:00:00+00
55025001603,842,204,0,2020/07/22 14:00:00+00
55025001604,1113,274,0,2020/07/22 14:00:00+00
55025001605,670,23,0,2020/07/22 14:00:00+00
55025001606,713,71,0,2020/07/22 14:00:00+00
55025001704,1326,36,0,2020/07/22 14:00:00+00
55025001705,970,37,0,2020/07/22 14:00:00+00
55025001802,806,25,0,2020/07/22 14:00:00+00
55025001804,942,18,0,2020/07/22 14:00:00+00
55025001900,1652,20,0,2020/07/22 14:00:00+00
55025002000,1393,25,0,2020/07/22 14:00:00+00
55025002100,1163,31,0,2020/07/22 14:00:00+00
55025002200,789,26,0,2020/07/22 14:00:00+00
55025002301,467,14,0,2020/07/22 14:00:00+00
55025002302,635,12,0,2020/07/22 14:00:00+00
55025002401,571,23,0,2020/07/22 14:00:00+00
55025002402,633,40,0,2020/07/22 14:00:00+00
55025002500,525,21,0,2020/07/22 14:00:00+00
55025002601,286,13,0,2020/07/22 14:00:00+00
55025002602,849,45,0,2020/07/22 14:00:00+00
55025002603,861,55,0,2020/07/22 14:00:00+00
55025002700,681,14,0,2020/07/22 14:00:00+00
55025002800,392,0,0,2020/07/22 14:00:00+00
55025002900,501,9,0,2020/07/22 14:00:00+00
55025003001,792,49,0,2020/07/22 14:00:00+00
55025003002,523,43,0,2020/07/22 14:00:00+00
55025003100,1036,37,0,2020/07/22 14:00:00+00
55025003200,200,0,0,2020/07/22 14:00:00+00
55025010100,399,7,0,2020/07/22 14:00:00+00
55025010200,271,8,0,2020/07/22 14:00:00+00
55025010300,676,16,0,2020/07/22 14:00:00+00
55025010400,574,8,0,2020/07/22 14:00:00+00
55025010501,600,23,0,2020/07/22 14:00:00+00
55025010502,1286,30,0,2020/07/22 14:00:00+00
55025010600,744,21,0,2020/07/22 14:00:00+00
55025010701,996,19,0,2020/07/22 14:00:00+00
55025010702,1137,27,0,2020/07/22 14:00:00+00
55025010800,1886,49,0,2020/07/22 14:00:00+00
55025010901,1367,28,0,2020/07/22 14:00:00+00
55025010903,632,14,0,2020/07/22 14:00:00+00
55025010904,1400,44,0,2020/07/22 14:00:00+00
55025011000,676,17,0,2020/07/22 14:00:00+00
55025011101,874,29,0,2020/07/22 14:00:00+00
55025011102,1401,44,0,2020/07/22 14:00:00+00
55025011200,1492,41,0,2020/07/22 14:00:00+00
55025011301,934,27,0,2020/07/22 14:00:00+00
55025011302,490,17,0,2020/07/22 14:00:00+00
55025011401,1490,53,0,2020/07/22 14:00:00+00
55025011402,1414,83,0,2020/07/22 14:00:00+00
55025011503,1130,47,0,2020/07/22 14:00:00+00
55025011504,522,23,0,2020/07/22 14:00:00+00
55025011505,545,25,0,2020/07/22 14:00:00+00
55025011506,825,41,0,2020/07/22 14:00:00+00
55025011600,880,37,0,2020/07/22 14:00:00+00
55025011700,464,22,0,2020/07/22 14:00:00+00
55025011800,618,26,0,2020/07/22 14:00:00+00
55025011900,1029,26,0,2020/07/22 14:00:00+00
55025012001,1132,41,0,2020/07/22 14:00:00+00
55025012002,609,31,0,2020/07/22 14:00:00+00
55025012100,229,13,0,2020/07/22 14:00:00+00
55025012201,435,12,0,2020/07/22 14:00:00+00
55025012202,966,29,0,2020/07/22 14:00:00+00
55025012300,653,35,0,2020/07/22 14:00:00+00
55025012400,574,16,0,2020/07/22 14:00:00+00
55025012501,933,32,0,2020/07/22 14:00:00+00
55025012502,808,38,0,2020/07/22 14:00:00+00
55025012600,498,6,0,2020/07/22 14:00:00+00
55025012700,534,14,0,2020/07/22 14:00:00+00
55025012800,1123,47,0,2020/07/22 14:00:00+00
55025012900,463,7,0,2020/07/22 14:00:00+00
55025013000,546,14,0,2020/07/22 14:00:00+00
55025013100,668,6,0,2020/07/22 14:00:00+00
55025013200,1333,63,0,2020/07/22 14:00:00+00
55025013301,566,24,0,2020/07/22 14:00:00+00
55025013302,663,19,0,2020/07/22 14:00:00+00
55025013700,1011,27,0,2020/07/22 14:00:00+00
55025000100,470,16,0,2020/07/23 14:00:00+00
55025000201,398,0,0,2020/07/23 14:00:00+00
55025000202,554,14,0,2020/07/23 14:00:00+00
55025000204,810,32,0,2020/07/23 14:00:00+00
55025000205,774,16,0,2020/07/23 14:00:00+00
55025000300,827,18,0,2020/07/23 14:00:00+00
55025000401,619,7,0,2020/07/23 14:00:00+00
55025000402,426,16,0,2020/07/23 14:00:00+00
55025000405,878,24,0,2020/07/23 14:00:00+00
55025000406,650,11,0,2020/07/23 14:00:00+00
55025000407,935,34,0,2020/07/23 14:00:00+00
55025000408,463,16,0,2020/07/23 14:00:00+00
55025000501,934,20,0,2020/07/23 14:00:00+00
55025000503,1107,57,0,2020/07/23 14:00:00+00
55025000504,1033,31,0,2020/07/23 14:00:00+00
55025000600,868,90,0,2020/07/23 14:00:00+00
55025000700,614,13,0,2020/07/23 14:00:00+00
55025000800,673,21,0,2020/07/23 14:00:00+00
55025000901,451,11,0,2020/07/23 14:00:00+00
55025000902,933,31,0,2020/07/23 14:00:00+00
55025001000,447,9,0,2020/07/23 14:00:00+00
55025001101,692,64,0,2020/07/23 14:00:00+00
55025001102,46,0,0,2020/07/23 14:00:00+00
55025001200,1327,47,0,2020/07/23 14:00:00+00
55025001300,589,0,0,2020/07/23 14:00:00+00
55025001401,967,77,0,2020/07/23 14:00:00+00
55025001402,899,58,0,2020/07/23 14:00:00+00
55025001403,1425,78,0,2020/07/23 14:00:00+00
55025001501,372,16,0,2020/07/23 14:00:00+00
55025001502,967,80,0,2020/07/23 14:00:00+00
55025001603,852,204,0,2020/07/23 14:00:00+00
55025001604,1132,275,0,2020/07/23 14:00:00+00
55025001605,683,24,0,2020/07/23 14:00:00+00
55025001606,726,71,0,2020/07/23 14:00:00+00
55025001704,1343,36,0,2020/07/23 14:00:00+00
55025001705,983,37,0,2020/07/23 14:00:00+00
55025001802,823,25,0,2020/07/23 14:00:00+00
55025001804,960,19,0,2020/07/23 14:00:00+00
55025001900,1680,20,0,2020/07/23 14:00:00+00
55025002000,1419,25,0,2020/07/23 14:00:00+00
55025002100,1183,31,0,2020/07/23 14:00:00+00
55025002200,809,27,0,2020/07/23 14:00:00+00
55025002301,470,14,0,2020/07/23 14:00:00+00
55025002302,638,12,0,2020/07/23 14:00:00+00
55025002401,581,23,0,2020/07/23 14:00:00+00
55025002402,650,40,0,2020/07/23 14:00:00+00
55025002500,548,21,0,2020/07/23 14:00:00+00
55025002601,289,13,0,2020/07/23 14:00:00+00
55025002602,861,45,0,2020/07/23 14:00:00+00
55025002603,877,55,0,2020/07/23 14:00:00+00
55025002700,700,14,0,2020/07/23 14:00:00+00
55025002800,398,0,0,2020/07/23 14:00:00+00
55025002900,508,9,0,2020/07/23 14:00:00+00
55025003001,807,49,0,2020/07/23 14:00:00+00
55025003002,530,44,0,2020/07/23 14:00:00+00
55025003100,1053,38,0,2020/07/23 14:00:00+00
55025003200,206,0,0,2020/07/23 14:00:00+00
55025010100,408,7,0,2020/07/23 14:00:00+00
55025010200,273,8,0,2020/07/23 14:00:00+00
55025010300,689,16,0,2020/07/23 14:00:00+00
55025010400,590,8,0,2020/07/23 14:00:00+00
55025010501,616,23,0,2020/07/23 14:00:00+00
55025010502,1309,29,0,2020/07/23 14:00:00+00
55025010600,754,23,0,2020/07/23 14:00:00+00
55025010701,1007,19,0,2020/07/23 14:00:00+00
55025010702,1167,27,0,2020/07/23 14:00:00+00
